Repository,Pull state,Pull number,sha,Filename,File status,Additions,Deletions,Users,DateCreated,DateUpdated,dateClosed,dateMerged
neovim/neovim,closed,6254,a8456008105a43b917c172494ce927d3c4a16463,src/nvim/version.c,modified,3,3,equalsraf,2017-03-11 10:27:49,2017-03-11 10:27:49,2017-03-15 13:12:14,2017-03-15 13:12:14
neovim/neovim,closed,6253,00c84573b8339d4f09d1095fdd6a7cf402a5cc53,src/nvim/buffer.c,modified,12,0,lonerover,2017-03-11 09:19:38,2017-03-11 09:19:38,2017-03-12 07:54:28,NA
neovim/neovim,closed,6253,544bcf6eded26c4014b82efd7066cee4a30e9f61,src/nvim/cursor.c,modified,20,0,lonerover,2017-03-11 09:19:38,2017-03-11 09:19:38,2017-03-12 07:54:28,NA
neovim/neovim,closed,6253,e640a8caa674eabead81e01879e4ca7bf5365e4c,src/nvim/ex_docmd.c,modified,1,0,lonerover,2017-03-11 09:19:38,2017-03-11 09:19:38,2017-03-12 07:54:28,NA
neovim/neovim,closed,6253,064474e7ee41afe216877a9670dbbc45294beb4c,src/nvim/mouse.c,modified,3,2,lonerover,2017-03-11 09:19:38,2017-03-11 09:19:38,2017-03-12 07:54:28,NA
neovim/neovim,closed,6253,a8f3fef2c4141adfb14b7abb64d14f090a25806d,src/nvim/move.c,modified,3,2,lonerover,2017-03-11 09:19:38,2017-03-11 09:19:38,2017-03-12 07:54:28,NA
neovim/neovim,closed,6253,0cbf82f4aa3f14cbc084d1c074724b954f931cba,src/nvim/normal.c,modified,20,6,lonerover,2017-03-11 09:19:38,2017-03-11 09:19:38,2017-03-12 07:54:28,NA
neovim/neovim,closed,6253,728d9e7c0ac0cb39d9e175fab1e8da159c3a8b94,src/nvim/ops.c,modified,16,9,lonerover,2017-03-11 09:19:38,2017-03-11 09:19:38,2017-03-12 07:54:28,NA
neovim/neovim,closed,6253,ca11627eee281ba5bcaf75edf75125a93c7e7cdd,src/nvim/version.c,modified,10,10,lonerover,2017-03-11 09:19:38,2017-03-11 09:19:38,2017-03-12 07:54:28,NA
neovim/neovim,closed,6252,22cf1f3a3dd6ec72a707c06fa378ebaf5f4cbfcf,src/nvim/CMakeLists.txt,modified,1,0,raichoo,2017-03-10 22:26:43,2017-03-10 22:26:43,2017-03-15 12:47:14,2017-03-15 12:47:14
neovim/neovim,closed,6252,bcad6df337be26e5ac4e852d3626bb3a810924df,src/nvim/eval.c,modified,3,3,raichoo,2017-03-10 22:26:43,2017-03-10 22:26:43,2017-03-15 12:47:14,2017-03-15 12:47:14
neovim/neovim,closed,6252,1b83677807526d92cf2adb9102fab7ec6958f454,src/nvim/ex_cmds.c,modified,13,10,raichoo,2017-03-10 22:26:43,2017-03-10 22:26:43,2017-03-15 12:47:14,2017-03-15 12:47:14
