Repository,Pull state,Pull number,sha,Filename,File status,Additions,Deletions,Users,DateCreated,DateUpdated,dateClosed,dateMerged
linuxmint/Cinnamon,closed,7482,c57704a87837dad9230fbd97d2f94dadbbdb1fa8,src/run-js-test.c,modified,0,8,Fantu,2018-04-18 18:04:55,2018-04-18 18:04:55,2018-04-19 10:41:59,2018-04-19 10:41:59
linuxmint/Cinnamon,closed,7077,a64ddae2bc0add7400a113c9c14526c3173dda3b,tests/interactive/urgentwindow.py,modified,6,5,besser82,2017-11-25 08:11:57,2017-11-25 08:11:57,2017-12-20 16:22:42,2017-12-20 16:22:42
linuxmint/Cinnamon,closed,7075,86a2559fe5b7b0536830c387b78f4e971a5b1229,utils/test-notification,modified,1,1,collinss,2017-11-25 06:05:31,2017-11-25 06:05:31,2017-12-21 16:39:55,2017-12-21 16:39:55
linuxmint/Cinnamon,closed,6932,1c38674f39c4b21644f7d20c8667581b83db1163,src/st/test-theme.c,modified,3,0,brownsr,2017-10-08 10:30:22,2017-10-08 10:30:22,2017-10-13 10:30:05,2017-10-13 10:30:05
linuxmint/Cinnamon,closed,6878,a64ddae2bc0add7400a113c9c14526c3173dda3b,tests/interactive/urgentwindow.py,modified,6,5,brownsr,2017-09-06 13:45:47,2017-09-06 13:45:47,2018-01-18 10:34:49,2018-01-18 10:34:49
linuxmint/Cinnamon,closed,6788,c7d56fc4ac08d9b9669b18024c505210bb69d832,src/st/test-theme.c,modified,8,3,brownsr,2017-08-10 18:46:36,2017-08-10 18:46:36,2017-08-18 01:57:10,2017-08-18 01:57:10
linuxmint/Cinnamon,closed,6271,b1acbda3c8693946a2d2e799d3a278a8c5ad048d,src/st/test-theme.c,modified,86,0,leigh123linux,2017-02-12 20:11:41,2017-02-12 20:11:41,2017-04-20 09:54:18,2017-04-20 09:54:18
linuxmint/Cinnamon,closed,6271,4a3392ad323cd153d92529cfc5c38e39d2e575cc,src/st/test-theme.css,modified,17,0,leigh123linux,2017-02-12 20:11:41,2017-02-12 20:11:41,2017-04-20 09:54:18,2017-04-20 09:54:18
linuxmint/Cinnamon,closed,6013,a58b04213050c584158b500b5fb957c4fdc6828a,src/st/test-theme.c,modified,13,9,NikoKrause,2016-11-24 05:59:50,2016-11-24 05:59:50,2017-04-10 11:26:34,NA
linuxmint/Cinnamon,closed,4577,d6db434c49d28452f02de8ea1d01c76b5cb2ce74,src/test-recorder.c,modified,3,3,dalcde,2015-09-02 12:52:39,2015-09-02 12:52:39,2015-09-02 13:28:41,2015-09-02 13:28:41
