Repository,Pull state,Pull number,sha,Filename,File status,Additions,Deletions,Users,DateCreated,DateUpdated,dateClosed,dateMerged
tux3/qTox,open,4815,0fde616e121752b1d391ef54af97da4f7d16b9ab,cmake/Testing.cmake,modified,1,0,Diadlo,2017-11-20 21:54:47,2017-11-20 21:54:47,0,0
tux3/qTox,closed,5374,8d24147cd8d485fab4b01fa0ad9e6353fd20820d,cmake/Testing.cmake,modified,1,0,sudden6,2018-10-06 13:29:14,2018-10-06 13:29:14,2018-10-08 21:17:11,2018-10-08 21:17:11
tux3/qTox,closed,5374,0448be435a0c12f67988e90af6624867a7b70ec2,test/core/toxstring_test.cpp,added,257,0,sudden6,2018-10-06 13:29:14,2018-10-06 13:29:14,2018-10-08 21:17:11,2018-10-08 21:17:11
tux3/qTox,closed,5356,58cf6f7b7f386706d80d81a21388190005686b5b,test-pr.sh,modified,1,1,zetok,2018-09-28 20:35:01,2018-09-28 20:35:01,2018-10-03 09:49:24,2018-10-03 09:49:24
tux3/qTox,closed,4951,91f0802e59c872a3e80ef8d4d23e759a97d864e6,test/chatlog/textformatter_test.cpp,modified,24,3,Diadlo,2018-02-08 21:05:28,2018-02-08 21:05:28,2018-02-25 22:09:51,2018-02-25 22:09:51
tux3/qTox,closed,4941,d78b36ee14d9316f0dd5e9e7257e6ba227443425,test/chatlog/textformatter_test.cpp,modified,9,5,Diadlo,2018-02-01 04:15:24,2018-02-01 04:15:24,2018-02-03 04:10:34,NA
tux3/qTox,closed,4737,c9f9304ffb8466713e02e3de5540a1d64a01145c,cmake/Testing.cmake,modified,3,1,Chiitoo,2017-10-14 16:35:00,2017-10-14 16:35:00,2017-10-15 16:30:00,2017-10-15 16:30:00
tux3/qTox,closed,4736,572f324f85806c855756c83a6b7949357aed9fc0,cmake/Testing.cmake,modified,1,1,Talkless,2017-10-14 12:04:57,2017-10-14 12:04:57,2017-10-27 17:29:49,2017-10-27 17:29:49
tux3/qTox,closed,4729,e071bdc6a22da943c46ffc920fc1dc5f033ba1a7,test/net/toxmedata_test.cpp,modified,1,1,Diadlo,2017-10-12 21:36:37,2017-10-12 21:36:37,2017-10-31 17:51:14,2017-10-31 17:51:14
tux3/qTox,closed,4718,082d221f0c44be65968f8328e8fe6237ff4ca29d,cmake/Testing.cmake,modified,1,0,sudden6,2017-10-08 21:12:43,2017-10-08 21:12:43,2017-10-13 12:13:13,2017-10-13 12:13:13
tux3/qTox,closed,4718,031e376dfdbfa38e032a3253800f160dd766e005,test/net/toxmedata_test.cpp,added,289,0,sudden6,2017-10-08 21:12:43,2017-10-08 21:12:43,2017-10-13 12:13:13,2017-10-13 12:13:13
tux3/qTox,closed,4701,1b67f68f4f24dd0a7ba18fb8a2ef7f383944b539,cmake/Testing.cmake,modified,1,0,zetok,2017-09-29 22:34:15,2017-09-29 22:34:15,2017-10-11 15:18:54,2017-10-11 15:18:53
tux3/qTox,closed,4701,7e95c6cddd119fce2816f748684c66a2938cdb96,test/platform/posixsignalnotifier_test.cpp,added,105,0,zetok,2017-09-29 22:34:15,2017-09-29 22:34:15,2017-10-11 15:18:54,2017-10-11 15:18:53
tux3/qTox,closed,4611,1a299fd07ca248b5ea10b8f7668900e32ab72c5a,cmake/Testing.cmake,added,23,0,Diadlo,2017-08-31 13:30:03,2017-08-31 13:30:03,2017-08-31 14:19:52,NA
tux3/qTox,closed,4593,ffd89a55023e8577ca68915b86ee85666f609010,test/chatlog/textformatter_test.cpp,modified,406,140,kkaufmann,2017-08-25 20:46:27,2017-08-25 20:46:27,2017-11-04 09:14:35,2017-11-04 09:14:35
tux3/qTox,closed,4529,1a299fd07ca248b5ea10b8f7668900e32ab72c5a,cmake/Testing.cmake,modified,0,2,Diadlo,2017-07-23 13:58:54,2017-07-23 13:58:54,2017-07-23 17:02:46,2017-07-23 17:02:46
tux3/qTox,closed,4527,1a299fd07ca248b5ea10b8f7668900e32ab72c5a,cmake/Testing.cmake,modified,0,2,Diadlo,2017-07-22 22:35:00,2017-07-22 22:35:00,2017-09-27 05:31:43,NA
tux3/qTox,closed,4510,c6969378e70c4cd8f1a1b89969bcc81c4898f631,test/chatlog/textformatter_test.cpp,modified,96,33,sudden6,2017-07-08 18:04:12,2017-07-08 18:04:12,2017-10-15 10:58:11,NA
tux3/qTox,closed,4478,4e55e876cf4fc0fc15a7561250105f4636e138de,cmake/Testing.cmake,modified,3,7,sudden6,2017-06-19 01:10:37,2017-06-19 01:10:37,2017-06-21 17:08:00,NA
tux3/qTox,closed,5374,8d24147cd8d485fab4b01fa0ad9e6353fd20820d,cmake/Testing.cmake,modified,1,0,sudden6,2018-10-06 13:29:14,2018-10-06 13:29:14,2018-10-08 21:17:11,2018-10-08 21:17:11
tux3/qTox,closed,5374,0448be435a0c12f67988e90af6624867a7b70ec2,test/core/toxstring_test.cpp,added,257,0,sudden6,2018-10-06 13:29:14,2018-10-06 13:29:14,2018-10-08 21:17:11,2018-10-08 21:17:11
tux3/qTox,closed,5356,58cf6f7b7f386706d80d81a21388190005686b5b,test-pr.sh,modified,1,1,zetok,2018-09-28 20:35:01,2018-09-28 20:35:01,2018-10-03 09:49:24,2018-10-03 09:49:24
tux3/qTox,closed,4951,91f0802e59c872a3e80ef8d4d23e759a97d864e6,test/chatlog/textformatter_test.cpp,modified,24,3,Diadlo,2018-02-08 21:05:28,2018-02-08 21:05:28,2018-02-25 22:09:51,2018-02-25 22:09:51
tux3/qTox,closed,4941,d78b36ee14d9316f0dd5e9e7257e6ba227443425,test/chatlog/textformatter_test.cpp,modified,9,5,Diadlo,2018-02-01 04:15:24,2018-02-01 04:15:24,2018-02-03 04:10:34,NA
tux3/qTox,closed,4737,c9f9304ffb8466713e02e3de5540a1d64a01145c,cmake/Testing.cmake,modified,3,1,Chiitoo,2017-10-14 16:35:00,2017-10-14 16:35:00,2017-10-15 16:30:00,2017-10-15 16:30:00
tux3/qTox,closed,4736,572f324f85806c855756c83a6b7949357aed9fc0,cmake/Testing.cmake,modified,1,1,Talkless,2017-10-14 12:04:57,2017-10-14 12:04:57,2017-10-27 17:29:49,2017-10-27 17:29:49
tux3/qTox,closed,4729,e071bdc6a22da943c46ffc920fc1dc5f033ba1a7,test/net/toxmedata_test.cpp,modified,1,1,Diadlo,2017-10-12 21:36:37,2017-10-12 21:36:37,2017-10-31 17:51:14,2017-10-31 17:51:14
tux3/qTox,closed,4718,082d221f0c44be65968f8328e8fe6237ff4ca29d,cmake/Testing.cmake,modified,1,0,sudden6,2017-10-08 21:12:43,2017-10-08 21:12:43,2017-10-13 12:13:13,2017-10-13 12:13:13
tux3/qTox,closed,4718,031e376dfdbfa38e032a3253800f160dd766e005,test/net/toxmedata_test.cpp,added,289,0,sudden6,2017-10-08 21:12:43,2017-10-08 21:12:43,2017-10-13 12:13:13,2017-10-13 12:13:13
tux3/qTox,closed,4701,1b67f68f4f24dd0a7ba18fb8a2ef7f383944b539,cmake/Testing.cmake,modified,1,0,zetok,2017-09-29 22:34:15,2017-09-29 22:34:15,2017-10-11 15:18:54,2017-10-11 15:18:53
tux3/qTox,closed,4701,7e95c6cddd119fce2816f748684c66a2938cdb96,test/platform/posixsignalnotifier_test.cpp,added,105,0,zetok,2017-09-29 22:34:15,2017-09-29 22:34:15,2017-10-11 15:18:54,2017-10-11 15:18:53
tux3/qTox,closed,4611,1a299fd07ca248b5ea10b8f7668900e32ab72c5a,cmake/Testing.cmake,added,23,0,Diadlo,2017-08-31 13:30:03,2017-08-31 13:30:03,2017-08-31 14:19:52,NA
tux3/qTox,closed,4593,ffd89a55023e8577ca68915b86ee85666f609010,test/chatlog/textformatter_test.cpp,modified,406,140,kkaufmann,2017-08-25 20:46:27,2017-08-25 20:46:27,2017-11-04 09:14:35,2017-11-04 09:14:35
tux3/qTox,closed,4529,1a299fd07ca248b5ea10b8f7668900e32ab72c5a,cmake/Testing.cmake,modified,0,2,Diadlo,2017-07-23 13:58:54,2017-07-23 13:58:54,2017-07-23 17:02:46,2017-07-23 17:02:46
tux3/qTox,closed,4527,1a299fd07ca248b5ea10b8f7668900e32ab72c5a,cmake/Testing.cmake,modified,0,2,Diadlo,2017-07-22 22:35:00,2017-07-22 22:35:00,2017-09-27 05:31:43,NA
tux3/qTox,closed,4510,c6969378e70c4cd8f1a1b89969bcc81c4898f631,test/chatlog/textformatter_test.cpp,modified,96,33,sudden6,2017-07-08 18:04:12,2017-07-08 18:04:12,2017-10-15 10:58:11,NA
tux3/qTox,closed,4478,4e55e876cf4fc0fc15a7561250105f4636e138de,cmake/Testing.cmake,modified,3,7,sudden6,2017-06-19 01:10:37,2017-06-19 01:10:37,2017-06-21 17:08:00,NA
tux3/qTox,closed,4438,4e55e876cf4fc0fc15a7561250105f4636e138de,cmake/Testing.cmake,modified,3,7,ezavod,2017-06-02 20:33:35,2017-06-02 20:33:35,2017-06-04 20:53:53,2017-06-04 20:53:53
tux3/qTox,closed,4438,15ba11235afe54454639067494b2bb0fa8ed67fe,test/chatlog/textformatter_test.cpp,modified,40,67,ezavod,2017-06-02 20:33:35,2017-06-02 20:33:35,2017-06-04 20:53:53,2017-06-04 20:53:53
tux3/qTox,closed,4438,effb27d567811254183639f3f6ea914d0cf5034e,test/common.h,removed,0,13,ezavod,2017-06-02 20:33:35,2017-06-02 20:33:35,2017-06-04 20:53:53,2017-06-04 20:53:53
tux3/qTox,closed,4438,d3beed2e1ad4d956a78ef30db414fa373fdb5d66,test/core/toxid_test.cpp,modified,32,53,ezavod,2017-06-02 20:33:35,2017-06-02 20:33:35,2017-06-04 20:53:53,2017-06-04 20:53:53
tux3/qTox,closed,4438,81898db4cc40130ecbcd6707833ece428552c14e,test/core/toxpk_test.cpp,modified,28,48,ezavod,2017-06-02 20:33:35,2017-06-02 20:33:35,2017-06-04 20:53:53,2017-06-04 20:53:53
tux3/qTox,closed,4438,836aa69f9332b64ca9c7bb9204a768b849d70c34,test/core/utils.h,removed,0,13,ezavod,2017-06-02 20:33:35,2017-06-02 20:33:35,2017-06-04 20:53:53,2017-06-04 20:53:53
tux3/qTox,closed,4434,b98cdfd35a9bfc949bc12e6239e1b3981fe40f2a,test/chatlog/textformatter_test.cpp,modified,1,1,sudden6,2017-06-01 07:51:37,2017-06-01 07:51:37,2017-06-01 19:12:58,2017-06-01 19:12:58
tux3/qTox,closed,4371,b98cdfd35a9bfc949bc12e6239e1b3981fe40f2a,test/chatlog/textformatter_test.cpp,modified,1,1,Diadlo,2017-05-06 13:41:20,2017-05-06 13:41:20,2017-06-01 07:52:11,NA
tux3/qTox,closed,4328,8fcb5a8b3276dc7e8a75d68adc4b9db7decf4dca,test/chatlog/textformatter_test.cpp,modified,1,0,sudden6,2017-04-10 21:40:06,2017-04-10 21:40:06,2017-04-11 22:16:21,2017-04-11 22:16:21
tux3/qTox,closed,4328,86347e2a3335fd3dbdef9143d7be28eb8bb65e61,test/core/toxid_test.cpp,modified,1,0,sudden6,2017-04-10 21:40:06,2017-04-10 21:40:06,2017-04-11 22:16:21,2017-04-11 22:16:21
tux3/qTox,closed,4297,814229233db965b44c981649c0505ecaf63a872e,test/chatlog/textformatter_test.cpp,modified,3,2,ezavod,2017-03-27 14:28:37,2017-03-27 14:28:37,2018-02-25 22:43:24,NA
tux3/qTox,closed,4279,18159009966c752813ceba01e1038ec18c20993b,test/chatlog/textformatter_test.cpp,modified,18,0,DX37,2017-03-22 11:26:45,2017-03-22 11:26:45,2017-03-23 12:35:56,2017-03-23 12:35:56
tux3/qTox,closed,4243,e94de4d6af0ff6282b5797a21d73b2a82518788a,test/chatlog/textformatter_test.cpp,modified,14,2,sudden6,2017-03-09 12:55:04,2017-03-09 12:55:04,2017-03-12 20:32:43,2017-03-12 20:32:43
