Repository,User,Pull number,Test,Situation
pydata/pandas,loicseguin,11138,TRUE,Merged
pydata/pandas,lorenzocestaro,15718,TRUE,Merged
pydata/pandas,lowks,4100,TRUE,Merged
pydata/pandas,lukovnikov,11252,TRUE,Merged
pydata/pandas,Lunran,17638,TRUE,Merged
pydata/pandas,m3nu,9630,TRUE,Merged
pydata/pandas,mairas,9104,TRUE,Merged
pydata/pandas,makmanalp,16443,TRUE,Merged
pydata/pandas,manikbhandari,16790,TRUE,Merged
pydata/pandas,marknsikora,22014,TRUE,Merged
pydata/pandas,mattayes,18075,TRUE,Merged
pydata/pandas,mattions,4564,TRUE,Merged
pydata/pandas,maxalbert,10719,TRUE,Merged
pydata/pandas,MaximilianKoestler,17498,TRUE,Merged
pydata/pandas,mcsalgado,8907,TRUE,Merged
pydata/pandas,mdagost,10644,TRUE,Merged
pydata/pandas,metllord,16958,TRUE,Merged
pydata/pandas,mgasvoda,17279,TRUE,Merged
pydata/pandas,michaelbilow,10795,TRUE,Merged
pydata/pandas,mikebailey,4822,TRUE,Merged
pydata/pandas,milkypostman,2349,TRUE,Merged
pydata/pandas,mitchnegus,21588,TRUE,Merged
pydata/pandas,mjoud,11322,TRUE,Merged
pydata/pandas,mobesa,23065,TRUE,Merged
pydata/pandas,mpenkov,17488,TRUE,Merged
pydata/pandas,musically-ut,17023,TRUE,Merged
pydata/pandas,nagey,16266,TRUE,Merged
pydata/pandas,naor2013,17218,TRUE,Merged
pydata/pandas,nburns,9914,TRUE,Merged
pydata/pandas,newinh,22357,TRUE,Merged
pydata/pandas,NiklasKeck,17458,TRUE,Merged
pydata/pandas,No-Stream,17452,TRUE,Merged
pydata/pandas,nreeve17,17002,TRUE,Merged
pydata/pandas,oleksandr-pavlyk,17723,TRUE,Merged
pydata/pandas,olgabot,9824,TRUE,Merged
pydata/pandas,pablojim,22549,TRUE,Merged
pydata/pandas,parchd-1,16996,TRUE,Merged
pydata/pandas,paritoshmittal09,22535,TRUE,Merged
pydata/pandas,pcluo,16429,TRUE,Merged
pydata/pandas,pepicello,16528,TRUE,Merged
pydata/pandas,Peque,22543,TRUE,Merged
pydata/pandas,percevalve,23187,TRUE,Merged
pydata/pandas,pganssle,22704,TRUE,Merged
pydata/pandas,phobson,4470,TRUE,Merged
pydata/pandas,phypho,16158,TRUE,Merged
pydata/pandas,pierre-haessig,16340,TRUE,Merged
pydata/pandas,pitrou,17955,TRUE,Merged
pydata/pandas,pjob,3502,TRUE,Merged
pydata/pandas,ProsperousHeart,16431,TRUE,Merged
pydata/pandas,P-Tillmann,16858,TRUE,Merged
pydata/pandas,ptype,9953,TRUE,Merged
pydata/pandas,PukkaPad,15838,TRUE,Merged
pydata/pandas,pvanmulbregt,22118,TRUE,Merged
pydata/pandas,qg0,15868,TRUE,Merged
pydata/pandas,raguiar2,22033,TRUE,Merged
pydata/pandas,ratijas,22715,TRUE,Merged
pydata/pandas,rgbkrk,4761,TRUE,Merged
pydata/pandas,rhysparry,22597,TRUE,Merged
pydata/pandas,rohanp,16505,TRUE,Merged
pydata/pandas,rth,22679,TRUE,Merged
pydata/pandas,rtkaleta,18012,TRUE,Merged
pydata/pandas,rtlee9,22825,TRUE,Merged
pydata/pandas,ruiann,17586,TRUE,Merged
pydata/pandas,rupertthompson,8930,TRUE,Merged
pydata/pandas,SandrineP,22733,TRUE,Merged
pydata/pandas,schmohlio,9566,TRUE,Merged
pydata/pandas,schryer,9450,TRUE,Merged
pydata/pandas,sdementen,15735,TRUE,Merged
pydata/pandas,sean-schaefer,4139,TRUE,Merged
pydata/pandas,sebp,10172,TRUE,Merged
pydata/pandas,sergiopasra,9308,TRUE,Merged
pydata/pandas,sgowris2,17816,TRUE,Merged
pydata/pandas,shadiakiki1986,22681,TRUE,Merged
pydata/pandas,shengpu1126,22505,TRUE,Merged
pydata/pandas,sideeye,22575,TRUE,Merged
pydata/pandas,simongibbons,17796,TRUE,Merged
pydata/pandas,sklam,10951,TRUE,Merged
pydata/pandas,skwbc,17486,TRUE,Merged
pydata/pandas,slonik-az,9994,TRUE,Merged
pydata/pandas,SmokinCaterpillar,18188,TRUE,Merged
pydata/pandas,soerendip,11202,TRUE,Merged
pydata/pandas,sornars,11168,TRUE,Merged
pydata/pandas,spott,21541,TRUE,Merged
pydata/pandas,ssaumitra,10272,TRUE,Merged
pydata/pandas,ssikdar1,21409,TRUE,Merged
pydata/pandas,staftermath,22638,TRUE,Merged
pydata/pandas,steven-cutting,16434,TRUE,Merged
pydata/pandas,strickvl,21578,TRUE,Merged
pydata/pandas,sylviawhoa,17381,TRUE,Merged
pydata/pandas,syxolk,17957,TRUE,Merged
pydata/pandas,taljaards,21650,TRUE,Merged
pydata/pandas,theairportexplorer,16500,TRUE,Merged
pydata/pandas,TheMarsGuy,17730,TRUE,Merged
pydata/pandas,thorwhalen,8896,TRUE,Merged
pydata/pandas,timcera,4039,TRUE,Merged
pydata/pandas,tinproject,4909,TRUE,Merged
pydata/pandas,tomazberisa,9805,TRUE,Merged
pydata/pandas,TomDonoghue,17812,TRUE,Merged
pydata/pandas,Treesbark,16978,TRUE,Merged
pydata/pandas,uiureo,17126,TRUE,Merged
pydata/pandas,villasv,8909,TRUE,Merged
pydata/pandas,vitoriahmc,22736,TRUE,Merged
pydata/pandas,vt100,4320,TRUE,Merged
pydata/pandas,wabu,4833,TRUE,Merged
pydata/pandas,waynebliu,16708,TRUE,Merged
pydata/pandas,webartifex,22423,TRUE,Merged
pydata/pandas,williamhogman,9699,TRUE,Merged
pydata/pandas,wj,2935,TRUE,Merged
pydata/pandas,woodb,4043,TRUE,Merged
pydata/pandas,xcompass,16208,TRUE,Merged
pydata/pandas,xflr6,11622,TRUE,Merged
pydata/pandas,yanxiaole,9834,TRUE,Merged
pydata/pandas,yoonghm,22780,TRUE,Merged
pydata/pandas,yosukeBayashi,16940,TRUE,Merged
pydata/pandas,ysau,17050,TRUE,Merged
pydata/pandas,yyl,9292,TRUE,Merged
pydata/pandas,zhujun98,22561,TRUE,Merged
saltstack/salt,AlexanderHaase,19827,TRUE,Merged
saltstack/salt,AlexanderThaller,47917,TRUE,Merged
saltstack/salt,alexproca,29118,TRUE,Merged
saltstack/salt,andrewh1978,45175,TRUE,Merged
saltstack/salt,aneisch,48358,TRUE,Merged
saltstack/salt,avb76,28994,TRUE,Merged
saltstack/salt,avdhoot,17102,TRUE,Merged
saltstack/salt,avinassh,27671,TRUE,Merged
saltstack/salt,avolmensky,47142,TRUE,Merged
saltstack/salt,basseed,50027,TRUE,Merged
saltstack/salt,bclermont,25685,TRUE,Merged
saltstack/salt,BenjaminSchiborr,45128,TRUE,Merged
saltstack/salt,bgridley,45991,TRUE,Merged
saltstack/salt,bgw,35753,TRUE,Merged
saltstack/salt,bluesliverx,50021,TRUE,Merged
saltstack/salt,bosatsu,47290,TRUE,Merged
saltstack/salt,brad-alexander,46057,TRUE,Merged
