Repository,Pull number,Users,Test,Change,Type,,
TrinityCore_TrinityCore.csv,10945,Renegado87,TRUE,added,Closed
TrinityCore_TrinityCore.csv,22728,NULL,TRUE,added AND modified,Open
TrinityCore_TrinityCore.csv,22727,PolarCookie,TRUE,added AND modified,Open
TrinityCore_TrinityCore.csv,22711,PolarCookie,TRUE,added AND modified,Open
TrinityCore_TrinityCore.csv,22700,Traesh,TRUE,modified AND added,Open
TrinityCore_TrinityCore.csv,22661,ccrs,TRUE,modified AND added,Open
TrinityCore_TrinityCore.csv,22614,Ghaster,TRUE,modified,Open
TrinityCore_TrinityCore.csv,22573,Traesh,TRUE,modified,Open
TrinityCore_TrinityCore.csv,22572,DanVS,TRUE,added AND modified,Open
TrinityCore_TrinityCore.csv,22567,Nitair,TRUE,added AND modified,Open
TrinityCore_TrinityCore.csv,22461,Traesh,TRUE,added,Open
TrinityCore_TrinityCore.csv,22404,Treeston,TRUE,added AND modified,Open
TrinityCore_TrinityCore.csv,22401,PolarCookie,TRUE,added AND modified,Open
TrinityCore_TrinityCore.csv,22386,PolarCookie,TRUE,added AND modified,Open
TrinityCore_TrinityCore.csv,22382,sirikfoll,TRUE,modified,Open
TrinityCore_TrinityCore.csv,22381,PolarCookie,TRUE,modified,Open
TrinityCore_TrinityCore.csv,22380,Traesh,TRUE,modified,Open
TrinityCore_TrinityCore.csv,22352,mdX7,TRUE,modified,Open
TrinityCore_TrinityCore.csv,22351,Traesh,TRUE,modified,Open
TrinityCore_TrinityCore.csv,22332,Traesh,TRUE,added AND modified,Open
TrinityCore_TrinityCore.csv,22298,DanVS,TRUE,modified,Open
TrinityCore_TrinityCore.csv,22268,Gooyeth,TRUE,modified,Open
TrinityCore_TrinityCore.csv,22244,Treeston,TRUE,added AND modified,Open
TrinityCore_TrinityCore.csv,22235,Traesh,TRUE,added AND modified,Open
TrinityCore_TrinityCore.csv,22218,PolarCookie,TRUE,modified,Open
TrinityCore_TrinityCore.csv,22198,psychobilli,TRUE,modified,Open
TrinityCore_TrinityCore.csv,22194,DanVS,TRUE,added AND modified,Open
TrinityCore_TrinityCore.csv,22185,DanVS,TRUE,modified AND added,Open
