Repository,User,Pull Number,Test,Situation,,
BOINC_boinc.csv,alexander255,2329,FALSE,Merged,,
BOINC_boinc.csv,BenjiWiebe,1356,FALSE,Closed,,
BOINC_boinc.csv,Claggy3,1783,FALSE,Merged,,
BOINC_boinc.csv,daissi,1791,FALSE,Merged,,
BOINC_boinc.csv,davidfcalle,1670,FALSE,Closed,,
BOINC_boinc.csv,DiablosOffens,1448,FALSE,Merged,,
BOINC_boinc.csv,dimhotepus,1453,FALSE,Merged,,
BOINC_boinc.csv,entibasse,1735,FALSE,Merged,,
BOINC_boinc.csv,firone,1939,FALSE,Merged,,
BOINC_boinc.csv,formab,1490,FALSE,Merged,,
BOINC_boinc.csv,funkydude,1500,FALSE,Merged,,
BOINC_boinc.csv,gchilders,1480,FALSE,Closed,,
BOINC_boinc.csv,Holger-Will,2138,FALSE,Open,,
BOINC_boinc.csv,iamtheghostlove,1942,FALSE,Merged,,
BOINC_boinc.csv,informatorius,1430,FALSE,Merged,,
BOINC_boinc.csv,JamesMolson,2518,FALSE,Merged,,
BOINC_boinc.csv,JasonGroothuis,1354,FALSE,Merged,,
BOINC_boinc.csv,jeremyhansen,2060,FALSE,Open,,
BOINC_boinc.csv,jkutner,1456,TRUE,Merged,,
BOINC_boinc.csv,jokerdm,1406,FALSE,Merged,,
BOINC_boinc.csv,jusavard,1669,FALSE,Merged,,
BOINC_boinc.csv,kyrsjo,1763,FALSE,Merged,,
BOINC_boinc.csv,m-ad,1649,TRUE,Closed,,
BOINC_boinc.csv,mdspann,1750,FALSE,Merged,,
BOINC_boinc.csv,mgorny,1374,FALSE,Merged,,
BOINC_boinc.csv,Michael-DHEP,2477,FALSE,Open,,
BOINC_boinc.csv,N30dG,2288,FALSE,Merged,,
BOINC_boinc.csv,obsproth,1761,FALSE,Merged,,
BOINC_boinc.csv,Pablohn26,1465,FALSE,Merged,,
BOINC_boinc.csv,Peppernrino,2784,FALSE,Open,,
BOINC_boinc.csv,pluskal,2572,FALSE,Merged,,
BOINC_boinc.csv,RadicalErin,2472,TRUE,Merged,,
BOINC_boinc.csv,ryd994,1789,FALSE,Merged,,
BOINC_boinc.csv,seippel,2689,FALSE,Merged,,
BOINC_boinc.csv,sirzooro,1736,FALSE,Closed,,
BOINC_boinc.csv,versat,2405,FALSE,Merged,,
BOINC_boinc.csv,war59312,2161,FALSE,Merged,,
BOINC_boinc.csv,wmwong,1464,FALSE,Merged,,
BOINC_boinc.csv,xupiter,2616,FALSE,Merged,,
BVLC_caffe.csv,17cspence,6490,FALSE,Open,,
BVLC_caffe.csv,1duo,5460,FALSE,Merged,,
BVLC_caffe.csv,2017develper,6336,FALSE,Merged,,
BVLC_caffe.csv,abhi2610,502,TRUE,Merged,,
BVLC_caffe.csv,abhijitkundu,3644,FALSE,Closed,,
BVLC_caffe.csv,abrowne2,4165,FALSE,Closed,,
BVLC_caffe.csv,acgtyrant,3389,FALSE,Merged,,
BVLC_caffe.csv,achetouani,5775,TRUE,Closed,,
BVLC_caffe.csv,agasy18,3869,FALSE,Open,,
BVLC_caffe.csv,ahmadki,2998,FALSE,Merged,,
BVLC_caffe.csv,AhmedOS,5458,FALSE,Closed,,
