Repository,User,Pull number,Test,Situation
numpy/numpy,tonyo,5622,TRUE,Merged
numpy/numpy,troublemagnet,9343,TRUE,Merged
numpy/numpy,tyarkoni,3937,TRUE,Merged
numpy/numpy,udsami,9487,TRUE,Merged
numpy/numpy,vallis,5567,TRUE,Merged
numpy/numpy,vallsv,7922,TRUE,Merged
numpy/numpy,vedant,10068,TRUE,Merged
numpy/numpy,venthur,4307,TRUE,Merged
numpy/numpy,vrajmohan,5921,TRUE,Merged
numpy/numpy,vstinner,7401,TRUE,Merged
numpy/numpy,wenzao,3099,TRUE,Merged
numpy/numpy,wfspotz,3141,TRUE,Merged
numpy/numpy,wimglenn,5966,TRUE,Merged
numpy/numpy,wogsland,8494,TRUE,Merged
numpy/numpy,wufangjie,9469,TRUE,Merged
numpy/numpy,xabellan,7904,TRUE,Merged
numpy/numpy,yangli2,9672,TRUE,Merged
numpy/numpy,yotam,4913,TRUE,Merged
numpy/numpy,zed,46,TRUE,Merged
numpy/numpy,zengi,9022,TRUE,Merged
numpy/numpy,zindy,3450,TRUE,Merged
numpy/numpy,zyv,3524,TRUE,Merged
opentx/opentx,kabturek,3856,TRUE,Merged
opentx/opentx,kylemanna,1843,TRUE,Merged
scipy/scipy,Acebulf,4865,TRUE,Merged
scipy/scipy,ageitgey,7106,TRUE,Merged
scipy/scipy,ahjulstad,4511,TRUE,Merged
scipy/scipy,akhmerov,8803,TRUE,Merged
scipy/scipy,alchemyst,3186,TRUE,Merged
scipy/scipy,aman-thakral,4430,TRUE,Merged
scipy/scipy,andportnoy,7377,TRUE,Merged
scipy/scipy,andreas-kopecky,5147,TRUE,Merged
scipy/scipy,andrewning,2830,TRUE,Merged
scipy/scipy,andycasey,3617,TRUE,Merged
scipy/scipy,annesylvie,7498,TRUE,Merged
scipy/scipy,aolsux,5536,TRUE,Merged
scipy/scipy,astronomeralex,3657,TRUE,Merged
scipy/scipy,Atcold,8970,TRUE,Merged
scipy/scipy,auvipy,8872,TRUE,Merged
scipy/scipy,Axiru,4643,TRUE,Merged
scipy/scipy,bagibence,8740,TRUE,Merged
scipy/scipy,bdvd,6075,TRUE,Merged
scipy/scipy,bernardosulzbach,5469,TRUE,Merged
scipy/scipy,beyondmetis,6021,TRUE,Merged
scipy/scipy,bgrant,2887,TRUE,Merged
scipy/scipy,bgth,9320,TRUE,Merged
scipy/scipy,bjodah,3205,TRUE,Merged
scipy/scipy,black-puppydog,4563,TRUE,Merged
scipy/scipy,bmorris3,6828,TRUE,Merged
scipy/scipy,bsipocz,4143,TRUE,Merged
scipy/scipy,bulli92,3083,TRUE,Merged
scipy/scipy,CallumJHays,5557,TRUE,Merged
scipy/scipy,cancan101,3107,TRUE,Merged
scipy/scipy,cel4,4924,TRUE,Merged
scipy/scipy,Chais,9149,TRUE,Merged
scipy/scipy,chenb67,5855,TRUE,Merged
scipy/scipy,cmutel,6578,TRUE,Merged
scipy/scipy,cod3licious,6997,TRUE,Merged
scipy/scipy,cpaulik,5044,TRUE,Merged
scipy/scipy,cpcloud,2893,TRUE,Merged
scipy/scipy,ctokheim,3881,TRUE,Merged
scipy/scipy,cwrowley,4672,TRUE,Merged
scipy/scipy,daggerdagr,4770,TRUE,Merged
scipy/scipy,danielsjensen1,4799,TRUE,Merged
scipy/scipy,ddasilva,6557,TRUE,Merged
scipy/scipy,dominicelse,7085,TRUE,Merged
scipy/scipy,drhirsch,5799,TRUE,Merged
scipy/scipy,duncanmmacleod,8969,TRUE,Merged
scipy/scipy,emanuele,3248,TRUE,Merged
scipy/scipy,emptymalei,6246,TRUE,Merged
scipy/scipy,erosennin,4769,TRUE,Merged
scipy/scipy,essicolo,6979,TRUE,Merged
scipy/scipy,FabricioS,2923,TRUE,Merged
scipy/scipy,FlorianWilhelm,4316,TRUE,Merged
scipy/scipy,foogod,3646,TRUE,Merged
scipy/scipy,fredludlow,3940,TRUE,Merged
scipy/scipy,fredrikw,5296,TRUE,Merged
scipy/scipy,frewsxcv,3748,TRUE,Merged
scipy/scipy,futurulus,5248,TRUE,Merged
scipy/scipy,gauteh,7315,TRUE,Merged
scipy/scipy,gdmcbain,6351,TRUE,Merged
scipy/scipy,gregcaporaso,3781,TRUE,Merged
scipy/scipy,greyltc,6153,TRUE,Merged
scipy/scipy,guofei9987,7465,TRUE,Merged
scipy/scipy,habi,7234,TRUE,Merged
scipy/scipy,hameerabbasi,9105,TRUE,Merged
scipy/scipy,HenrikBengtsson,5928,TRUE,Merged
scipy/scipy,hickford,3433,TRUE,Merged
scipy/scipy,h-ikeda,6838,TRUE,Merged
scipy/scipy,hollowaytape,7449,TRUE,Merged
scipy/scipy,hugovk,8156,TRUE,Merged
scipy/scipy,hunse,3386,TRUE,Merged
scipy/scipy,inoryy,5722,TRUE,Merged
scipy/scipy,jackieleng,8667,TRUE,Merged
scipy/scipy,jagaudin,8232,TRUE,Merged
scipy/scipy,jakirkham,9224,TRUE,Merged
scipy/scipy,jankoslavic,4347,TRUE,Merged
scipy/scipy,jdamp,9343,TRUE,Merged
scipy/scipy,jeanpauphilet,4117,TRUE,Merged
scipy/scipy,jed-frey,6868,TRUE,Merged
scipy/scipy,jmacfarlane,6564,TRUE,Merged
scipy/scipy,jmoy,7337,TRUE,Merged
scipy/scipy,joergdietrich,3182,TRUE,Merged
scipy/scipy,johschmitz,6483,TRUE,Merged
scipy/scipy,JustinL42,2955,TRUE,Merged
scipy/scipy,kain88-de,3052,TRUE,Merged
scipy/scipy,katrinleinweber,8829,TRUE,Merged
scipy/scipy,keuj6,6769,TRUE,Merged
scipy/scipy,kilojoules,6936,TRUE,Merged
scipy/scipy,kodonnell,9217,TRUE,Merged
scipy/scipy,kokorev,7009,TRUE,Merged
scipy/scipy,kshramt,4501,TRUE,Merged
scipy/scipy,ktritz,2808,TRUE,Merged
scipy/scipy,kyleaoman,8551,TRUE,Merged
scipy/scipy,lbellomo,9385,TRUE,Merged
scipy/scipy,lciti,6431,TRUE,Merged
scipy/scipy,leotrs,9351,TRUE,Merged
scipy/scipy,levelfour,4671,TRUE,Merged
scipy/scipy,ligon,3273,TRUE,Merged
scipy/scipy,lizzardius,4021,TRUE,Merged
scipy/scipy,lpsinger,8264,TRUE,Merged
scipy/scipy,ltiao,4984,TRUE,Merged
scipy/scipy,manipalsingh013,5770,TRUE,Merged
scipy/scipy,manns,4213,TRUE,Merged
scipy/scipy,martinosorb,8294,TRUE,Merged
scipy/scipy,MartinSavko,2992,TRUE,Merged
scipy/scipy,matmel,5733,TRUE,Merged
scipy/scipy,MatthewFlamm,9281,TRUE,Merged
scipy/scipy,matthias-k,3118,TRUE,Merged
scipy/scipy,mavischer,8738,TRUE,Merged
scipy/scipy,MeraX,6170,TRUE,Merged
scipy/scipy,mfeurer,4256,TRUE,Merged
scipy/scipy,michaelvmartin15,6100,TRUE,Merged
scipy/scipy,micklat,2879,TRUE,Merged
scipy/scipy,moble,4951,TRUE,Merged
scipy/scipy,mochr,8237,TRUE,Merged
scipy/scipy,morsecodist,8997,TRUE,Merged
scipy/scipy,mruffalo,6850,TRUE,Merged
scipy/scipy,msabramo,3019,TRUE,Merged
scipy/scipy,mspacek,5135,TRUE,Merged
scipy/scipy,mwtoews,8950,TRUE,Merged
scipy/scipy,nedlrichards,6300,TRUE,Merged
scipy/scipy,nelson-liu,5647,TRUE,Merged
scipy/scipy,nicodelpiano,3396,TRUE,Merged
scipy/scipy,Nodd,3033,TRUE,Merged
scipy/scipy,NPDW,9210,TRUE,Merged
scipy/scipy,orestisf1993,7353,TRUE,Merged
scipy/scipy,oyamad,4899,TRUE,Merged
scipy/scipy,pijyoi,9101,TRUE,Merged
scipy/scipy,pllim,8716,TRUE,Merged
scipy/scipy,polyatail,3057,TRUE,Merged
scipy/scipy,pschella,4977,TRUE,Merged
scipy/scipy,rafsanm,5205,TRUE,Merged
scipy/scipy,randyheydon,6911,TRUE,Merged
scipy/scipy,raphaelw,5347,TRUE,Merged
scipy/scipy,rohitjamuar,5392,TRUE,Merged
scipy/scipy,Rom4ik7,7254,TRUE,Merged
scipy/scipy,RonnyPfannschmidt,8870,TRUE,Merged
scipy/scipy,rupak0577,4405,TRUE,Merged
scipy/scipy,rvinas,8975,TRUE,Merged
scipy/scipy,safooray,6723,TRUE,Merged
scipy/scipy,samueljackson92,5118,TRUE,Merged
scipy/scipy,sargas,5139,TRUE,Merged
scipy/scipy,sdrap,2803,TRUE,Merged
scipy/scipy,sdvillal,5958,TRUE,Merged
scipy/scipy,sebp,3640,TRUE,Merged
scipy/scipy,shapiromh,3973,TRUE,Merged
scipy/scipy,solarjoe,5939,TRUE,Merged
scipy/scipy,sotte,3124,TRUE,Merged
scipy/scipy,SoumitraAgarwal,5398,TRUE,Merged
scipy/scipy,springcoil,6913,TRUE,Merged
scipy/scipy,ssalonen,6957,TRUE,Merged
scipy/scipy,ss-is-master-chief,8198,TRUE,Merged
scipy/scipy,steko,3008,TRUE,Merged
scipy/scipy,sv3ndk,6630,TRUE,Merged
scipy/scipy,synapticarbors,5082,TRUE,Merged
scipy/scipy,thomas-haslwanter,6033,TRUE,Merged
scipy/scipy,thomaspingel,6909,TRUE,Merged
scipy/scipy,thrasibule,7352,TRUE,Merged
scipy/scipy,tiagopereira,3446,TRUE,Merged
scipy/scipy,timbalam,6270,TRUE,Merged
scipy/scipy,timleslie,3050,TRUE,Merged
scipy/scipy,TomasTomecek,2968,TRUE,Merged
scipy/scipy,TomAugspurger,5813,TRUE,Merged
scipy/scipy,toslunar,8927,TRUE,Merged
scipy/scipy,trendelkampschroer,3843,TRUE,Merged
scipy/scipy,tretherington,8945,TRUE,Merged
scipy/scipy,tshauck,3664,TRUE,Merged
scipy/scipy,tyler-abbot,7383,TRUE,Merged
scipy/scipy,vals,3762,TRUE,Merged
scipy/scipy,vbarrielle,5484,TRUE,Merged
scipy/scipy,vedantrathore,7043,TRUE,Merged
scipy/scipy,vincentarelbundock,3098,TRUE,Merged
scipy/scipy,weinbe58,6509,TRUE,Merged
scipy/scipy,wesleywang1996,6116,TRUE,Merged
scipy/scipy,WilliamYi96,8248,TRUE,Merged
scipy/scipy,wimglenn,6601,TRUE,Merged
scipy/scipy,wiredfool,4385,TRUE,Merged
