Repository,User,Pull number,Test,Situation
laravel/framework,corneliusio,23351,TRUE,Merged
laravel/framework,CristianSitov,19538,TRUE,Merged
laravel/framework,cxbyte,16327,TRUE,Merged
laravel/framework,cyb3r,19293,TRUE,Merged
laravel/framework,daftspunk,8799,TRUE,Merged
laravel/framework,dainmiller,26185,TRUE,Merged
laravel/framework,darrylkuhn,5205,TRUE,Merged
laravel/framework,davedevelopment,23619,TRUE,Merged
laravel/framework,davidpiesse,23334,TRUE,Merged
laravel/framework,dbrumann,22724,TRUE,Merged
laravel/framework,dcro,15531,TRUE,Merged
laravel/framework,depsimon,23301,TRUE,Merged
laravel/framework,DevDavido,25063,TRUE,Merged
laravel/framework,dmoreno,16225,TRUE,Merged
laravel/framework,dodyagung,23410,TRUE,Merged
laravel/framework,dolbex,7622,TRUE,Merged
laravel/framework,drewfitz10,23747,TRUE,Merged
laravel/framework,DusanKasan,8045,TRUE,Merged
laravel/framework,efecan,8389,TRUE,Merged
laravel/framework,effysam,7346,TRUE,Merged
laravel/framework,eissasoubhi,18261,TRUE,Merged
laravel/framework,EmanueleCoppola,23038,TRUE,Merged
laravel/framework,erupakov,25270,TRUE,Merged
laravel/framework,everestmx,24192,TRUE,Merged
laravel/framework,expororpranjic,24395,TRUE,Merged
laravel/framework,exussum12,18161,TRUE,Merged
laravel/framework,fadi-botros,15877,TRUE,Merged
laravel/framework,fazalrasel,6146,TRUE,Merged
laravel/framework,felixkiss,9286,TRUE,Merged
laravel/framework,flow99,5656,TRUE,Merged
laravel/framework,fnwbr,6406,TRUE,Merged
laravel/framework,Folleah,25320,TRUE,Merged
laravel/framework,foxbit19,8242,TRUE,Merged
laravel/framework,fransiskusbenny,23132,TRUE,Merged
laravel/framework,fuxu,24135,TRUE,Merged
laravel/framework,GabMic,26133,TRUE,Merged
laravel/framework,gayanhewa,5209,TRUE,Merged
laravel/framework,gbhrdt,5799,TRUE,Merged
laravel/framework,GenPage,16130,TRUE,Merged
laravel/framework,GeorgThomassen,15813,TRUE,Merged
laravel/framework,ggcasuso,25806,TRUE,Merged
laravel/framework,gjrdiesel,19314,TRUE,Merged
laravel/framework,Greenelf,25128,TRUE,Merged
laravel/framework,hallaji,6595,TRUE,Merged
laravel/framework,hardevine,8329,TRUE,Merged
laravel/framework,harrygr,9404,TRUE,Merged
laravel/framework,hedii,26130,TRUE,Merged
laravel/framework,henriquepedrosa,23475,TRUE,Merged
laravel/framework,hilnius,6027,TRUE,Merged
laravel/framework,hlorofos,22989,TRUE,Merged
laravel/framework,hocza,16853,TRUE,Merged
laravel/framework,hubertnnn,26250,TRUE,Merged
laravel/framework,iamgergo,23683,TRUE,Merged
laravel/framework,ibandominguez,15745,TRUE,Merged
laravel/framework,ibpavlov,19429,TRUE,Merged
laravel/framework,icelemon1314,23432,TRUE,Merged
laravel/framework,IgorDePaula,25208,TRUE,Merged
laravel/framework,ImLiam,24151,TRUE,Merged
laravel/framework,imrealashu,16535,TRUE,Merged
laravel/framework,Indemnity83,23490,TRUE,Merged
laravel/framework,isocroft,25047,TRUE,Merged
laravel/framework,itonics-tbeauvais,6894,TRUE,Merged
laravel/framework,ivacuum,7193,TRUE,Merged
laravel/framework,jacobfogg,24240,TRUE,Merged
laravel/framework,Jafa80,24397,TRUE,Merged
laravel/framework,jakethompson-dev,24911,TRUE,Merged
laravel/framework,jalipert,16352,TRUE,Merged
laravel/framework,jamesggordon,23386,TRUE,Merged
laravel/framework,JanisE,24051,TRUE,Merged
laravel/framework,jazerix,24468,TRUE,Merged
laravel/framework,jbraud,18457,TRUE,Merged
laravel/framework,jildertmiedema,9285,TRUE,Merged
laravel/framework,jimrubenstein,18853,TRUE,Merged
laravel/framework,jochemfuchs,24319,TRUE,Merged
laravel/framework,jonnypickett,16088,TRUE,Merged
laravel/framework,jordinbrwer,26429,TRUE,Merged
laravel/framework,joshralph93,19001,TRUE,Merged
laravel/framework,joskfg,25427,TRUE,Merged
laravel/framework,jscharf,6302,TRUE,Merged
laravel/framework,jsor,6026,TRUE,Merged
laravel/framework,juukie,5875,TRUE,Merged
laravel/framework,kaxias,19683,TRUE,Merged
laravel/framework,kebian,8586,TRUE,Merged
laravel/framework,kevinvdburgt,19092,TRUE,Merged
laravel/framework,killtw,8515,TRUE,Merged
laravel/framework,kneipp,17826,TRUE,Merged
laravel/framework,krenor,23938,TRUE,Merged
laravel/framework,Kryptonit3,9261,TRUE,Merged
laravel/framework,kslimani,17717,TRUE,Merged
laravel/framework,lassemettovaara,6704,TRUE,Merged
laravel/framework,lattlay,26182,TRUE,Merged
laravel/framework,LaurentEsc,9316,TRUE,Merged
laravel/framework,lawsonjt,25926,TRUE,Merged
laravel/framework,leeovery,15493,TRUE,Merged
laravel/framework,leigeber,22986,TRUE,Merged
laravel/framework,likelyeatenbyagrue,7110,TRUE,Merged
laravel/framework,linaspasv,18673,TRUE,Merged
laravel/framework,lindyhopchris,17500,TRUE,Merged
laravel/framework,lonnylot,6918,TRUE,Merged
laravel/framework,LostKobrakai,18285,TRUE,Merged
laravel/framework,lukasfarina,16268,TRUE,Merged
laravel/framework,maantje,24215,TRUE,Merged
laravel/framework,mahadazad,7413,TRUE,Merged
laravel/framework,mahansky,17719,TRUE,Merged
laravel/framework,majebry,25784,TRUE,Merged
laravel/framework,maksimru,16564,TRUE,Merged
laravel/framework,mallardduck,24352,TRUE,Merged
laravel/framework,manniL,25400,TRUE,Merged
laravel/framework,marconi1992,18314,TRUE,Merged
laravel/framework,marcotisi,15722,TRUE,Merged
laravel/framework,marcvdm,19221,TRUE,Merged
laravel/framework,MartelliEnrico,5626,TRUE,Merged
laravel/framework,maskas,17524,TRUE,Merged
laravel/framework,mbaeuerle,17910,TRUE,Merged
laravel/framework,metekabak,7444,TRUE,Merged
laravel/framework,micc83,24646,TRUE,Merged
laravel/framework,michaeltintiuc,17600,TRUE,Merged
laravel/framework,mickaelandrieu,6868,TRUE,Merged
laravel/framework,MilesChou,25847,TRUE,Merged
laravel/framework,mlantz,19201,TRUE,Merged
laravel/framework,mloberg,19408,TRUE,Merged
laravel/framework,mmccaff,18377,TRUE,Merged
laravel/framework,mmeyer724,8505,TRUE,Merged
laravel/framework,mmghv,16238,TRUE,Merged
laravel/framework,mo7amed-3bdalla7,19542,TRUE,Merged
laravel/framework,mostafamaklad,24971,TRUE,Merged
laravel/framework,mrgrain,8687,TRUE,Merged
laravel/framework,mrhn,26200,TRUE,Merged
laravel/framework,mrjgreen,5824,TRUE,Merged
laravel/framework,mtveerman,18059,TRUE,Merged
laravel/framework,n1c,16206,TRUE,Merged
laravel/framework,nalingia,24230,TRUE,Merged
laravel/framework,nathanpurcell,25422,TRUE,Merged
laravel/framework,neatlife,25203,TRUE,Merged
laravel/framework,nedmas,26167,TRUE,Merged
laravel/framework,nesk,22819,TRUE,Merged
laravel/framework,NGT-11,26118,TRUE,Merged
laravel/framework,nhusby,9278,TRUE,Merged
laravel/framework,NicFontana,22792,TRUE,Merged
laravel/framework,NikkiDelRosso,15655,TRUE,Merged
laravel/framework,nmfzone,19002,TRUE,Merged
laravel/framework,noldors,19698,TRUE,Merged
laravel/framework,oguz-yilmaz,23578,TRUE,Merged
laravel/framework,ollieread,25347,TRUE,Merged
laravel/framework,Pascal-So,22969,TRUE,Merged
laravel/framework,patkruk,6702,TRUE,Merged
laravel/framework,patrick-radius,26264,TRUE,Merged
laravel/framework,pdavide,23755,TRUE,Merged
laravel/framework,pedrothome1,24937,TRUE,Merged
laravel/framework,PeterDKC,18763,TRUE,Merged
laravel/framework,phillip-elm,23532,TRUE,Merged
laravel/framework,piokom123,15506,TRUE,Merged
laravel/framework,polybuildr,16802,TRUE,Merged
laravel/framework,ptcong,8440,TRUE,Merged
laravel/framework,ricardogobbosouza,26289,TRUE,Merged
laravel/framework,rodrigowbazevedo,26395,TRUE,Merged
laravel/framework,rotembo,5284,TRUE,Merged
laravel/framework,rv-agelnar,25029,TRUE,Merged
laravel/framework,rymanalu,26388,TRUE,Merged
laravel/framework,schursin,26148,TRUE,Merged
laravel/framework,SCIF,7930,TRUE,Merged
laravel/framework,Sectoid,17300,TRUE,Merged
laravel/framework,Seitk,6289,TRUE,Merged
laravel/framework,SephVelut,6392,TRUE,Merged
laravel/framework,sevenpixels,18764,TRUE,Merged
laravel/framework,Seytaek,24852,TRUE,Merged
laravel/framework,shabushabu,8859,TRUE,Merged
laravel/framework,shawnlindstrom,18988,TRUE,Merged
laravel/framework,shellus,25545,TRUE,Merged
laravel/framework,ShonM,6986,TRUE,Merged
laravel/framework,simonhamp,22894,TRUE,Merged
laravel/framework,sinchie,24518,TRUE,Merged
laravel/framework,SkepticalHippo,24677,TRUE,Merged
laravel/framework,souzavitor,23388,TRUE,Merged
laravel/framework,Spir,9287,TRUE,Merged
laravel/framework,stevegrunwell,23278,TRUE,Merged
laravel/framework,stevendesu,7425,TRUE,Merged
laravel/framework,suchmaske,19521,TRUE,Merged
laravel/framework,SuperSeb92,17590,TRUE,Merged
laravel/framework,sweetvvck,16618,TRUE,Merged
laravel/framework,SwenVanZanten,17058,TRUE,Merged
laravel/framework,sylvain-gaffie-sociomantic,23551,TRUE,Merged
laravel/framework,syntacticNaCl,23649,TRUE,Merged
laravel/framework,t1sh0o,25867,TRUE,Merged
laravel/framework,thbourlove,6431,TRUE,Merged
laravel/framework,theminer3746,24919,TRUE,Merged
laravel/framework,thesuraj,26085,TRUE,Merged
laravel/framework,theTechGuyy,8722,TRUE,Merged
laravel/framework,thetomcake,19156,TRUE,Merged
laravel/framework,thiagorb,23832,TRUE,Merged
laravel/framework,thijskok,18400,TRUE,Merged
laravel/framework,tianhe1986,22752,TRUE,Merged
laravel/framework,timoschwarzer,22814,TRUE,Merged
laravel/framework,tjbp,7049,TRUE,Merged
laravel/framework,tomonsoejang,23833,TRUE,Merged
laravel/framework,tpavlek,24097,TRUE,Merged
laravel/framework,Ultrabenosaurus,7507,TRUE,Merged
laravel/framework,upwebdesign,15852,TRUE,Merged
laravel/framework,usrNotFound,24853,TRUE,Merged
laravel/framework,uwascan,7885,TRUE,Merged
laravel/framework,vgallur,7330,TRUE,Merged
laravel/framework,vicgonvt,23286,TRUE,Merged
laravel/framework,victorlap,26453,TRUE,Merged
laravel/framework,vigneshgurusamy,23211,TRUE,Merged
laravel/framework,vsmoraes,5855,TRUE,Merged
laravel/framework,wegnermedia,5394,TRUE,Merged
laravel/framework,welcoMattic,16066,TRUE,Merged
laravel/framework,wilburpowery,23267,TRUE,Merged
laravel/framework,windqyoung,9435,TRUE,Merged
laravel/framework,wins1908,18749,TRUE,Merged
laravel/framework,wleona3,19628,TRUE,Merged
laravel/framework,yaoqiang,5690,TRUE,Merged
laravel/framework,yateric,17521,TRUE,Merged
laravel/framework,yooouuri,19706,TRUE,Merged
laravel/framework,yuloh,8235,TRUE,Merged
laravel/framework,zaclummys,24043,TRUE,Merged
laravel/framework,zanozik,19659,TRUE,Merged
laravel/framework,zoomyboy,24435,TRUE,Merged
owncloud/core,0x17de,19814,TRUE,Merged
owncloud/core,andyboeh,17919,TRUE,Merged
owncloud/core,BrummbQ,2625,TRUE,Merged
owncloud/core,chludwig,20184,TRUE,Merged
owncloud/core,crti,1365,TRUE,Merged
owncloud/core,cyberb,4961,TRUE,Merged
owncloud/core,Davgraols,29163,TRUE,Merged
owncloud/core,dcneiner,2395,TRUE,Merged
owncloud/core,efueger,28463,TRUE,Merged
owncloud/core,EvgeniySpinov,29950,TRUE,Merged
owncloud/core,Jakobud,5269,TRUE,Merged
owncloud/core,julakali,17379,TRUE,Merged
owncloud/core,kbeecher,4329,TRUE,Merged
owncloud/core,KnownSubset,2454,TRUE,Merged
owncloud/core,knox,20961,TRUE,Merged
owncloud/core,kraigh,29306,TRUE,Merged
owncloud/core,Larzenegger,21359,TRUE,Merged
owncloud/core,lnsyyj,16228,TRUE,Merged
owncloud/core,lucasmichot,20775,TRUE,Merged
owncloud/core,macgherl57,18658,TRUE,Merged
owncloud/core,mbiebl,6008,TRUE,Merged
owncloud/core,monreal,6565,TRUE,Merged
owncloud/core,nicolas-grekas,17045,TRUE,Merged
owncloud/core,OliverKohlDSc,16561,TRUE,Merged
owncloud/core,petermueller87,18175,TRUE,Merged
owncloud/core,pirate,28961,TRUE,Merged
owncloud/core,Rello,28874,TRUE,Merged
owncloud/core,SamuAlfageme,31333,TRUE,Merged
owncloud/core,seberm,6930,TRUE,Merged
owncloud/core,shikkonin,17500,TRUE,Merged
owncloud/core,silsha,4840,TRUE,Merged
owncloud/core,soerenbernstein,3661,TRUE,Merged
owncloud/core,spacesuitdiver,7032,TRUE,Merged
owncloud/core,splitt3r,29379,TRUE,Merged
owncloud/core,tflidd,18858,TRUE,Merged
owncloud/core,vgezer,6784,TRUE,Merged
owncloud/core,wengxt,6449,TRUE,Merged
owncloud/core,YtvwlD,5040,TRUE,Merged
owncloud/core,zarej,19681,TRUE,Merged
owncloud/core,Zeppel,4467,TRUE,Merged
owncloud/core,zevaverbach,18172,TRUE,Merged
owncloud/core,ziotibia81,17050,TRUE,Merged
owncloud/core,zombiehugs,6183,TRUE,Merged
symfony/symfony,1ma,19544,TRUE,Merged
symfony/symfony,aboks,19797,TRUE,Merged
symfony/symfony,aistis-,20533,TRUE,Merged
symfony/symfony,akovalyov,19998,TRUE,Merged
symfony/symfony,alcalyn,27757,TRUE,Merged
symfony/symfony,alejgarciarodriguez,25989,TRUE,Merged
symfony/symfony,alexbowers,24448,TRUE,Merged
symfony/symfony,alexmanno,26010,TRUE,Merged
symfony/symfony,alexpts,19685,TRUE,Merged
symfony/symfony,amoiraud,20523,TRUE,Merged
symfony/symfony,anddezr,27747,TRUE,Merged
symfony/symfony,andytson,24987,TRUE,Merged
symfony/symfony,antanas-arvasevicius,19900,TRUE,Merged
symfony/symfony,antonioperic,27568,TRUE,Merged
symfony/symfony,arku31,25237,TRUE,Merged
symfony/symfony,asev,20482,TRUE,Merged
symfony/symfony,bcremer,19442,TRUE,Merged
symfony/symfony,boite,26899,TRUE,Merged
symfony/symfony,Bonfante,27752,TRUE,Merged
symfony/symfony,bramtweedegolf,19139,TRUE,Merged
symfony/symfony,bramus,20378,TRUE,Merged
symfony/symfony,CarsonF,24691,TRUE,Merged
symfony/symfony,cfjulien,26788,TRUE,Merged
symfony/symfony,chrodos,25588,TRUE,Merged
symfony/symfony,ciaranmcnulty,27829,TRUE,Merged
symfony/symfony,Coffee2CodeNL,26184,TRUE,Merged
symfony/symfony,CurvesFR,26424,TRUE,Merged
symfony/symfony,cvilleger,26792,TRUE,Merged
symfony/symfony,danhanly,19430,TRUE,Merged
symfony/symfony,dantleech,18935,TRUE,Merged
symfony/symfony,davidbarratt,26999,TRUE,Merged
symfony/symfony,DemonTPx,27133,TRUE,Merged
symfony/symfony,DerDu,28598,TRUE,Merged
symfony/symfony,DerManoMann,27836,TRUE,Merged
symfony/symfony,diversantvlz,25489,TRUE,Merged
symfony/symfony,dojobo,19153,TRUE,Merged
symfony/symfony,dorian53,24401,TRUE,Merged
symfony/symfony,dsmink,26111,TRUE,Merged
symfony/symfony,duncan3dc,28661,TRUE,Merged
symfony/symfony,dxops,26304,TRUE,Merged
symfony/symfony,eko,19777,TRUE,Merged
symfony/symfony,emilielorenzo,27336,TRUE,Merged
symfony/symfony,francoispluchino,25867,TRUE,Merged
symfony/symfony,franzwilding,27252,TRUE,Merged
symfony/symfony,frostieDE,28085,TRUE,Merged
symfony/symfony,fsevestre,27220,TRUE,Merged
symfony/symfony,funyx,18785,TRUE,Merged
symfony/symfony,GaneshChandrasekaran,27919,TRUE,Merged
symfony/symfony,gauthierm,26100,TRUE,Merged
symfony/symfony,GawainLynch,25155,TRUE,Merged
symfony/symfony,georaldc,19316,TRUE,Merged
symfony/symfony,gigib82,19887,TRUE,Merged
symfony/symfony,giovannialbero1992,25822,TRUE,Merged
symfony/symfony,Gladhon,19964,TRUE,Merged
symfony/symfony,gpekz,28070,TRUE,Merged
symfony/symfony,GregOriol,27456,TRUE,Merged
symfony/symfony,grelu,27287,TRUE,Merged
symfony/symfony,grongor,25764,TRUE,Merged
symfony/symfony,gsdevme,26698,TRUE,Merged
symfony/symfony,gwkunze,20101,TRUE,Merged
symfony/symfony,gythm,19651,TRUE,Merged
symfony/symfony,hacfi,26591,TRUE,Merged
symfony/symfony,HeathNaylor,27664,TRUE,Merged
symfony/symfony,hhxsv5,25948,TRUE,Merged
symfony/symfony,hiddewie,19647,TRUE,Merged
symfony/symfony,hjkl,19121,TRUE,Merged
symfony/symfony,IonBazan,25565,TRUE,Merged
symfony/symfony,jamesthomasonjr,27265,TRUE,Merged
symfony/symfony,JanHort,27927,TRUE,Merged
symfony/symfony,jarno81,25340,TRUE,Merged
symfony/symfony,jaylinski,18844,TRUE,Merged
symfony/symfony,jenaye,26176,TRUE,Merged
symfony/symfony,jhoff,25657,TRUE,Merged
symfony/symfony,jkphl,19028,TRUE,Merged
symfony/symfony,jkufner,25759,TRUE,Merged
symfony/symfony,JoeKre,25962,TRUE,Merged
symfony/symfony,johnstevenson,26909,TRUE,Merged
symfony/symfony,joubertredrat,26960,TRUE,Merged
symfony/symfony,jpuck,24426,TRUE,Merged
symfony/symfony,jzawadzki,25104,TRUE,Merged
symfony/symfony,karser,25097,TRUE,Merged
symfony/symfony,kaznovac,28638,TRUE,Merged
symfony/symfony,kbkk,26139,TRUE,Merged
symfony/symfony,KevinFrantz,25997,TRUE,Merged
symfony/symfony,kevinjhappy,28315,TRUE,Merged
symfony/symfony,kevin-verschaeve,24589,TRUE,Merged
symfony/symfony,khaperets,27784,TRUE,Merged
symfony/symfony,klausi,20228,TRUE,Merged
symfony/symfony,kralos,27344,TRUE,Merged
symfony/symfony,kubawerlos,25275,TRUE,Merged
symfony/symfony,Laizerox,26087,TRUE,Merged
symfony/symfony,lfjeff,27481,TRUE,Merged
symfony/symfony,liarco,28373,TRUE,Merged
symfony/symfony,linnaea,18881,TRUE,Merged
symfony/symfony,LostKobrakai,19843,TRUE,Merged
symfony/symfony,l-vo,27913,TRUE,Merged
symfony/symfony,magnetik,27074,TRUE,Merged
symfony/symfony,MalteWunsch,19289,TRUE,Merged
symfony/symfony,marinnicolae,26372,TRUE,Merged
symfony/symfony,mariuszpass,19894,TRUE,Merged
symfony/symfony,martiis,28275,TRUE,Merged
symfony/symfony,MarvinCZ,27891,TRUE,Merged
symfony/symfony,mathieutu,26771,TRUE,Merged
symfony/symfony,mcg-web,25762,TRUE,Merged
symfony/symfony,mcsky,28218,TRUE,Merged
symfony/symfony,meyerbaptiste,26776,TRUE,Merged
symfony/symfony,michaelKaefer,25420,TRUE,Merged
symfony/symfony,michaelperrin,28249,TRUE,Merged
symfony/symfony,monkeywithacupcake,26433,TRUE,Merged
symfony/symfony,MrMitch,28114,TRUE,Merged
symfony/symfony,mschop,28713,TRUE,Merged
symfony/symfony,mssimi,26253,TRUE,Merged
symfony/symfony,muhammedeminakbulut,19476,TRUE,Merged
symfony/symfony,multi-io,18780,TRUE,Merged
symfony/symfony,Nicals,25491,TRUE,Merged
symfony/symfony,nowiko,27806,TRUE,Merged
symfony/symfony,Nsbx,27566,TRUE,Merged
symfony/symfony,nyamsprod,27852,TRUE,Merged
symfony/symfony,olekenneth,19143,TRUE,Merged
symfony/symfony,omnilight,27591,TRUE,Merged
symfony/symfony,OndraM,19848,TRUE,Merged
symfony/symfony,OskarStark,27549,TRUE,Merged
symfony/symfony,pablitem,20104,TRUE,Merged
symfony/symfony,PabloKowalczyk,24936,TRUE,Merged
symfony/symfony,paradajozsef,19991,TRUE,Merged
symfony/symfony,pedroresende,19779,TRUE,Merged
symfony/symfony,Phantas0s,25332,TRUE,Merged
symfony/symfony,Philipp91,26337,TRUE,Merged
symfony/symfony,Phobetor,28072,TRUE,Merged
symfony/symfony,popy-dev,26298,TRUE,Merged
symfony/symfony,pounard,27728,TRUE,Merged
symfony/symfony,ProgMiner,28025,TRUE,Merged
symfony/symfony,ptomulik,25439,TRUE,Merged
symfony/symfony,ptrm04,25309,TRUE,Merged
symfony/symfony,R2c,27931,TRUE,Merged
symfony/symfony,raplider,28061,TRUE,Merged
symfony/symfony,renatomefi,24705,TRUE,Merged
symfony/symfony,ricknox,25302,TRUE,Merged
symfony/symfony,rmikalkenas,26143,TRUE,Merged
symfony/symfony,RobertMe,18889,TRUE,Merged
symfony/symfony,roukmoute,28060,TRUE,Merged
symfony/symfony,rufinus,28656,TRUE,Merged
symfony/symfony,rvitaliy,28622,TRUE,Merged
symfony/symfony,sanpii,25940,TRUE,Merged
symfony/symfony,scil,26092,TRUE,Merged
symfony/symfony,scuben,25115,TRUE,Merged
symfony/symfony,seferov,20540,TRUE,Merged
symfony/symfony,senaria,19384,TRUE,Merged
symfony/symfony,seschwar,27917,TRUE,Merged
symfony/symfony,simPod,26014,TRUE,Merged
symfony/symfony,SjorsO,28316,TRUE,Merged
symfony/symfony,SMFloris,19879,TRUE,Merged
symfony/symfony,smoench,24369,TRUE,Merged
symfony/symfony,soerenbernstein,28523,TRUE,Merged
symfony/symfony,soyuka,26959,TRUE,Merged
symfony/symfony,stixxj,27281,TRUE,Merged
symfony/symfony,superdav42,25182,TRUE,Merged
symfony/symfony,TeLiXj,25247,TRUE,Merged
symfony/symfony,temperatur,26597,TRUE,Merged
symfony/symfony,Th3Mouk,19425,TRUE,Merged
symfony/symfony,ThomasLandauer,19079,TRUE,Merged
symfony/symfony,timhovius,19111,TRUE,Merged
symfony/symfony,trakos,18830,TRUE,Merged
symfony/symfony,TravisCarden,19736,TRUE,Merged
symfony/symfony,T-RonX,25583,TRUE,Merged
symfony/symfony,userdude,25943,TRUE,Merged
symfony/symfony,veewee,27771,TRUE,Merged
symfony/symfony,volodyawork,19710,TRUE,Merged
symfony/symfony,vyshkant,27021,TRUE,Merged
symfony/symfony,wpottier,19049,TRUE,Merged
symfony/symfony,xavren,25568,TRUE,Merged
symfony/symfony,YaoOcelotl,20756,TRUE,Merged
symfony/symfony,zerkms,26475,TRUE,Merged
Wikia/app,adamw-linadm,9274,TRUE,Merged
Wikia/app,tmszdmsk,13817,TRUE,Merged
Wikia/app,usereizen,13831,TRUE,Merged
woothemes/woocommerce,5um17,21292,TRUE,Merged
woothemes/woocommerce,amans2k,21513,TRUE,Merged
woothemes/woocommerce,billerr,20439,TRUE,Merged
woothemes/woocommerce,birgire,21355,TRUE,Merged
woothemes/woocommerce,bordoni,22156,TRUE,Merged
woothemes/woocommerce,gowriprasanth,21046,TRUE,Merged
woothemes/woocommerce,HWGehring,20976,TRUE,Merged
woothemes/woocommerce,InvariablyGarett,20222,TRUE,Merged
woothemes/woocommerce,ivkatic,21366,TRUE,Merged
woothemes/woocommerce,jessepearson,21266,TRUE,Merged
woothemes/woocommerce,kasakara,20426,TRUE,Merged
woothemes/woocommerce,macbookandrew,21170,TRUE,Merged
woothemes/woocommerce,MajkieS,22426,TRUE,Merged
woothemes/woocommerce,malsubrata,20857,TRUE,Merged
woothemes/woocommerce,mihaigrigori,22899,TRUE,Merged
woothemes/woocommerce,mtspro,20462,TRUE,Merged
woothemes/woocommerce,shoheitanaka,20910,TRUE,Merged
woothemes/woocommerce,tomaskavalek,21068,TRUE,Merged
woothemes/woocommerce,vineetvinayakumar,21508,TRUE,Merged
YetiForceCompany/YetiForceCRM,brenomachado67,8437,TRUE,Merged
YetiForceCompany/YetiForceCRM,codibit,8142,TRUE,Merged
YetiForceCompany/YetiForceCRM,rbernardinello,8453,TRUE,Merged
