elasticsearch_elasticsearch.csv,Merged,priyadarsh,14619,TRUE,Merged,NA,NA
elasticsearch_elasticsearch.csv,Merged,lukens,30509,TRUE,Merged,NA,NA
elasticsearch_elasticsearch.csv,Merged,diwasjoshi,29602,TRUE,Merged,NA,NA
elasticsearch_elasticsearch.csv,Merged,72MiguelGomes,35236,TRUE,Merged,NA,NA
TEAMMATES_repo.csv,Merged,noramyer,8119,TRUE,Merged,NA,NA
elasticsearch_elasticsearch.csv,Merged,1uk4sh,14775,TRUE,Merged,NA,NA
elasticsearch_elasticsearch.csv,Merged,sk1p,8816,TRUE,Merged,NA,NA
elasticsearch_elasticsearch.csv,Merged,sarwarbhuiyan,14064,TRUE,Merged,NA,NA
elasticsearch_elasticsearch.csv,Merged,senthilkumarmohan,34838,TRUE,Merged,NA,NA
TEAMMATES_repo.csv,Merged,HooDeLin,5260,TRUE,Merged,NA,NA
elasticsearch_elasticsearch.csv,Merged,72MiguelGomes,35236,TRUE,Merged,NA,NA
elasticsearch_elasticsearch.csv,Merged,openbl,24851,TRUE,Merged,NA,NA
elasticsearch_elasticsearch.csv,Merged,sneivandt,23884,TRUE,Merged,NA,NA
TEAMMATES_repo.csv,Merged,tejvuligonda,5375,TRUE,Merged,NA,NA
elasticsearch_elasticsearch.csv,Merged,ElenaRen,18648,TRUE,Merged,NA,NA
TEAMMATES_repo.csv,Closed,kushagrag,5916,TRUE,Closed,NA,NA
elasticsearch_elasticsearch.csv,Closed,jsnod,7754,TRUE,Closed,NA,NA
elasticsearch_elasticsearch.csv,Closed,mikosik,8203,TRUE,Closed,NA,NA
TEAMMATES_repo.csv,Closed,AriNubar,8006,TRUE,Closed,NA,NA
TEAMMATES_repo.csv,Closed,pratikadola,9156,TRUE,Closed,NA,NA
TEAMMATES_repo.csv,Closed,hemantkadyan,4845,TRUE,Closed,NA,NA
elasticsearch_elasticsearch.csv,Closed,ZarHenry96,29611,TRUE,Closed,NA,NA
TEAMMATES_repo.csv,Closed,Br35Ba56,6598,TRUE,Closed,NA,NA
wildfly_wildfly.csv,Closed,johnaohara,2015,TRUE,Closed,NA,NA
elasticsearch_elasticsearch.csv,Closed,crutch,6548,TRUE,Closed,NA,NA
elasticsearch_elasticsearch.csv,Closed,MRdNk,6478,TRUE,Closed,NA,NA
elasticsearch_elasticsearch.csv,Closed,cchausfeld,24473,TRUE,Closed,NA,NA
wildfly_wildfly.csv,Closed,maschmid,1520,TRUE,Closed,NA,NA
elasticsearch_elasticsearch.csv,Closed,templth,7922,TRUE,Closed,NA,NA
elasticsearch_elasticsearch.csv,Closed,vladgolubev,24634,TRUE,Closed,NA,NA
