Repository,Pull number,Users,Test,Change,Type,,
banana-slugs-2014_GlucoseAmigo.csv,61,Qt-dev,TRUE,removed AND modified AND added AND renamed,Merged
banana-slugs-2014_GlucoseAmigo.csv,41,Qt-dev,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,26,tyau,TRUE,added AND modified AND renamed,Merged
banana-slugs-2014_GlucoseAmigo.csv,18,Qt-dev,TRUE,modified AND added,Merged
banana-slugs-2014_GlucoseAmigo.csv,5,chriswoodrich,TRUE,removed AND modified AND added AND renamed,Merged
banana-slugs-2014_GlucoseAmigo.csv,153,NULL,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,152,Qt-dev,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,149,trekkie4life,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,148,chriswoodrich,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,147,chriswoodrich,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,146,Qt-dev,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,145,chriswoodrich,TRUE,modified,Closed
banana-slugs-2014_GlucoseAmigo.csv,144,c14jcdj,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,143,c14jcdj,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,141,Qt-dev,TRUE,modified AND added,Merged
banana-slugs-2014_GlucoseAmigo.csv,140,chriswoodrich,TRUE,modified AND added,Merged
banana-slugs-2014_GlucoseAmigo.csv,139,Qt-dev,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,138,trekkie4life,TRUE,modified,Closed
banana-slugs-2014_GlucoseAmigo.csv,137,trekkie4life,TRUE,modified AND removed,Merged
banana-slugs-2014_GlucoseAmigo.csv,136,tyau,TRUE,modified AND added AND removed,Merged
banana-slugs-2014_GlucoseAmigo.csv,135,c14jcdj,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,134,chriswoodrich,TRUE,modified AND added,Merged
banana-slugs-2014_GlucoseAmigo.csv,133,Qt-dev,TRUE,modified,Closed
banana-slugs-2014_GlucoseAmigo.csv,132,trekkie4life,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,131,chriswoodrich,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,130,tyau,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,128,trekkie4life,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,127,tyau,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,125,Qt-dev,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,124,chriswoodrich,TRUE,modified AND added,Merged
banana-slugs-2014_GlucoseAmigo.csv,123,chriswoodrich,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,121,trekkie4life,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,116,tyau,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,115,c14jcdj,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,114,trekkie4life,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,113,chriswoodrich,TRUE,modified,Closed
banana-slugs-2014_GlucoseAmigo.csv,112,Qt-dev,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,110,c14jcdj,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,108,chriswoodrich,TRUE,modified AND added,Merged
banana-slugs-2014_GlucoseAmigo.csv,106,tyau,TRUE,modified,Closed
banana-slugs-2014_GlucoseAmigo.csv,105,c14jcdj,TRUE,modified AND added,Closed
banana-slugs-2014_GlucoseAmigo.csv,103,tyau,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,99,Qt-dev,TRUE,modified AND added,Merged
banana-slugs-2014_GlucoseAmigo.csv,98,Qt-dev,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,97,trekkie4life,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,96,trekkie4life,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,94,Qt-dev,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,91,c14jcdj,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,88,trekkie4life,TRUE,modified AND added,Merged
banana-slugs-2014_GlucoseAmigo.csv,87,Qt-dev,TRUE,modified AND added,Closed
banana-slugs-2014_GlucoseAmigo.csv,85,tyau,TRUE,modified,Closed
banana-slugs-2014_GlucoseAmigo.csv,84,chriswoodrich,TRUE,modified AND added,Closed
banana-slugs-2014_GlucoseAmigo.csv,82,tyau,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,80,Qt-dev,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,79,trekkie4life,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,78,chriswoodrich,TRUE,modified,Closed
banana-slugs-2014_GlucoseAmigo.csv,77,chriswoodrich,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,76,Qt-dev,TRUE,modified AND added,Merged
banana-slugs-2014_GlucoseAmigo.csv,72,c14jcdj,TRUE,modified AND added,Closed
banana-slugs-2014_GlucoseAmigo.csv,71,c14jcdj,TRUE,modified AND added,Merged
banana-slugs-2014_GlucoseAmigo.csv,70,trekkie4life,TRUE,modified AND added,Closed
banana-slugs-2014_GlucoseAmigo.csv,65,c14jcdj,TRUE,modified AND added,Merged
banana-slugs-2014_GlucoseAmigo.csv,63,Qt-dev,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,62,Qt-dev,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,60,Qt-dev,TRUE,renamed AND added AND modified,Closed
banana-slugs-2014_GlucoseAmigo.csv,59,c14jcdj,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,58,chriswoodrich,TRUE,modified AND added AND renamed,Merged
banana-slugs-2014_GlucoseAmigo.csv,57,Qt-dev,TRUE,modified AND added,Merged
banana-slugs-2014_GlucoseAmigo.csv,56,chriswoodrich,TRUE,modified AND added,Merged
banana-slugs-2014_GlucoseAmigo.csv,55,tyau,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,54,chriswoodrich,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,53,chriswoodrich,TRUE,modified AND added,Merged
banana-slugs-2014_GlucoseAmigo.csv,52,Qt-dev,TRUE,modified AND added,Merged
banana-slugs-2014_GlucoseAmigo.csv,51,chriswoodrich,TRUE,modified AND added,Closed
banana-slugs-2014_GlucoseAmigo.csv,50,chriswoodrich,TRUE,modified AND added,Merged
banana-slugs-2014_GlucoseAmigo.csv,49,trekkie4life,TRUE,modified AND added,Closed
banana-slugs-2014_GlucoseAmigo.csv,48,trekkie4life,TRUE,modified AND added,Merged
banana-slugs-2014_GlucoseAmigo.csv,47,tyau,TRUE,modified AND added,Closed
banana-slugs-2014_GlucoseAmigo.csv,46,tyau,TRUE,modified AND added,Merged
banana-slugs-2014_GlucoseAmigo.csv,45,chriswoodrich,TRUE,modified AND added,Merged
banana-slugs-2014_GlucoseAmigo.csv,44,c14jcdj,TRUE,modified AND added,Merged
banana-slugs-2014_GlucoseAmigo.csv,43,tyau,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,42,Qt-dev,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,40,c14jcdj,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,39,trekkie4life,TRUE,added AND modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,38,tyau,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,37,chriswoodrich,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,36,Qt-dev,TRUE,modified AND added,Merged
banana-slugs-2014_GlucoseAmigo.csv,35,chriswoodrich,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,34,chriswoodrich,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,33,tyau,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,32,c14jcdj,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,31,Qt-dev,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,30,c14jcdj,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,29,Qt-dev,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,28,chriswoodrich,TRUE,modified AND added,Merged
banana-slugs-2014_GlucoseAmigo.csv,27,Qt-dev,TRUE,modified AND removed AND added,Merged
banana-slugs-2014_GlucoseAmigo.csv,25,c14jcdj,TRUE,modified AND removed AND added,Merged
banana-slugs-2014_GlucoseAmigo.csv,24,chriswoodrich,TRUE,modified AND removed AND added,Closed
banana-slugs-2014_GlucoseAmigo.csv,23,chriswoodrich,TRUE,modified AND added,Merged
banana-slugs-2014_GlucoseAmigo.csv,22,trekkie4life,TRUE,modified AND added AND renamed,Merged
banana-slugs-2014_GlucoseAmigo.csv,21,Qt-dev,TRUE,added AND modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,20,NULL,TRUE,modified AND added AND removed,Merged
banana-slugs-2014_GlucoseAmigo.csv,19,Qt-dev,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,17,Qt-dev,TRUE,modified AND removed,Merged
banana-slugs-2014_GlucoseAmigo.csv,16,Qt-dev,TRUE,added AND modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,15,chriswoodrich,TRUE,added AND modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,14,chriswoodrich,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,13,chriswoodrich,TRUE,modified AND added,Merged
banana-slugs-2014_GlucoseAmigo.csv,12,trekkie4life,TRUE,modified AND added,Merged
banana-slugs-2014_GlucoseAmigo.csv,11,Qt-dev,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,10,chriswoodrich,TRUE,modified AND removed,Closed
banana-slugs-2014_GlucoseAmigo.csv,9,chriswoodrich,TRUE,modified AND added,Merged
banana-slugs-2014_GlucoseAmigo.csv,8,Qt-dev,TRUE,modified AND added AND removed,Merged
banana-slugs-2014_GlucoseAmigo.csv,7,c14jcdj,TRUE,modified AND added AND removed,Merged
banana-slugs-2014_GlucoseAmigo.csv,6,tyau,TRUE,modified AND added,Merged
banana-slugs-2014_GlucoseAmigo.csv,4,c14jcdj,TRUE,added,Merged
banana-slugs-2014_GlucoseAmigo.csv,3,Qt-dev,TRUE,modified,Merged
banana-slugs-2014_GlucoseAmigo.csv,2,tyau,TRUE,added,Merged
banana-slugs-2014_GlucoseAmigo.csv,1,tyau,TRUE,added,Merged
